id,username,email,first_name,last_name,addresses,age,gender,persona
5100,user5100,janice.fox@example.com,Janice,Fox,"[{'first_name': 'Janice', 'last_name': 'Fox', 'address1': '36540 Jamie Fall Apt. 786', 'address2': '', 'country': 'US', 'city': 'Hensonmouth', 'state': 'OK', 'zipcode': '73046', 'default': True}]",61,F,waters_juices_other
5150,user5150,daniel.long@example.com,Daniel,Long,"[{'first_name': 'Daniel', 'last_name': 'Long', 'address1': '505 Anthony Ferry Apt. 352', 'address2': '', 'country': 'US', 'city': 'Teresaview', 'state': 'TX', 'zipcode': '73301', 'default': True}]",61,M,spirits_beers_sparkling
5511,user5511,robert.thompson@example.com,Robert,Thompson,"[{'first_name': 'Robert', 'last_name': 'Thompson', 'address1': '57404 Scott Knoll Suite 758', 'address2': '', 'country': 'US', 'city': 'Colonstad', 'state': 'HI', 'zipcode': '96708', 'default': True}]",61,M,waters_juices_other
5816,user5816,dawn.garcia@example.com,Dawn,Garcia,"[{'first_name': 'Dawn', 'last_name': 'Garcia', 'address1': '094 Jennifer Coves Suite 594', 'address2': '', 'country': 'US', 'city': 'Lake Dylantown', 'state': 'IN', 'zipcode': '47796', 'default': True}]",61,F,juices_waters_sparkling
5887,user5887,melissa.melton@example.com,Melissa,Melton,"[{'first_name': 'Melissa', 'last_name': 'Melton', 'address1': '8559 Good Lights Apt. 630', 'address2': '', 'country': 'US', 'city': 'North Joseph', 'state': 'IA', 'zipcode': '51905', 'default': True}]",61,F,isotonic_spirits_waters
5925,user5925,angela.ortiz@example.com,Angela,Ortiz,"[{'first_name': 'Angela', 'last_name': 'Ortiz', 'address1': '35731 Schroeder Stream', 'address2': '', 'country': 'US', 'city': 'Robertport', 'state': 'MO', 'zipcode': '64606', 'default': True}]",61,F,other_waters_sparkling
4,user4,amber.hale@example.com,Amber,Hale,"[{'first_name': 'Amber', 'last_name': 'Hale', 'address1': '63665 Betty Inlet Suite 455', 'address2': '', 'country': 'US', 'city': 'Jessicaland', 'state': 'IA', 'zipcode': '51995', 'default': True}]",62,F,isotonic_waters_other
633,user633,jessica.jones@example.com,Jessica,Jones,"[{'first_name': 'Jessica', 'last_name': 'Jones', 'address1': '617 Stacie Inlet', 'address2': '', 'country': 'US', 'city': 'Edwardsland', 'state': 'LA', 'zipcode': '70040', 'default': True}]",62,F,sparkling_waters_other
1314,user1314,steven.ray@example.com,Steven,Ray,"[{'first_name': 'Steven', 'last_name': 'Ray', 'address1': '235 Benjamin Freeway', 'address2': '', 'country': 'US', 'city': 'South Johnside', 'state': 'WI', 'zipcode': '54266', 'default': True}]",62,M,energy_isotonic_beers
1646,user1646,chase.strickland@example.com,Chase,Strickland,"[{'first_name': 'Chase', 'last_name': 'Strickland', 'address1': '88941 Henderson Overpass', 'address2': '', 'country': 'US', 'city': 'New Dennis', 'state': 'AL', 'zipcode': '35448', 'default': True}]",62,M,sparkling_waters_other
1734,user1734,andrea.barron@example.com,Andrea,Barron,"[{'first_name': 'Andrea', 'last_name': 'Barron', 'address1': '61255 Campbell Summit', 'address2': '', 'country': 'US', 'city': 'South Richardside', 'state': 'WI', 'zipcode': '53058', 'default': True}]",62,F,isotonic_spirits_waters
1901,user1901,james.wise@example.com,James,Wise,"[{'first_name': 'James', 'last_name': 'Wise', 'address1': '205 Toni Harbors Suite 084', 'address2': '', 'country': 'US', 'city': 'Josephhaven', 'state': 'MT', 'zipcode': '59556', 'default': True}]",62,M,juices_waters_sparkling
1940,user1940,madison.patrick@example.com,Madison,Patrick,"[{'first_name': 'Madison', 'last_name': 'Patrick', 'address1': '54812 Cody Forest', 'address2': '', 'country': 'US', 'city': 'Nicolehaven', 'state': 'DE', 'zipcode': '19738', 'default': True}]",62,F,spirits_beers_sparkling
2089,user2089,eric.green@example.com,Eric,Green,"[{'first_name': 'Eric', 'last_name': 'Green', 'address1': '7407 Watson Ways Apt. 500', 'address2': '', 'country': 'US', 'city': 'South Debbiemouth', 'state': 'IA', 'zipcode': '51869', 'default': True}]",62,M,waters_juices_other
2272,user2272,timothy.haas@example.com,Timothy,Haas,"[{'first_name': 'Timothy', 'last_name': 'Haas', 'address1': '74454 Taylor Mountain', 'address2': '', 'country': 'US', 'city': 'Port Phillipbury', 'state': 'ME', 'zipcode': '04963', 'default': True}]",62,M,isotonic_waters_other
3152,user3152,victoria.reeves@example.com,Victoria,Reeves,"[{'first_name': 'Victoria', 'last_name': 'Reeves', 'address1': '98667 Thompson River Suite 448', 'address2': '', 'country': 'US', 'city': 'Goodwinport', 'state': 'WY', 'zipcode': '82620', 'default': True}]",62,F,other_waters_sparkling
3577,user3577,kristen.stewart@example.com,Kristen,Stewart,"[{'first_name': 'Kristen', 'last_name': 'Stewart', 'address1': '76682 Frey Points Suite 632', 'address2': '', 'country': 'US', 'city': 'Osbornland', 'state': 'AK', 'zipcode': '99572', 'default': True}]",62,F,other_waters_sparkling
3738,user3738,cheryl.jimenez@example.com,Cheryl,Jimenez,"[{'first_name': 'Cheryl', 'last_name': 'Jimenez', 'address1': '185 Howell Junction', 'address2': '', 'country': 'US', 'city': 'West Julieland', 'state': 'ME', 'zipcode': '04780', 'default': True}]",62,F,sparkling_waters_other
4214,user4214,carlos.andrews@example.com,Carlos,Andrews,"[{'first_name': 'Carlos', 'last_name': 'Andrews', 'address1': '05845 Ricky Estates Suite 620', 'address2': '', 'country': 'US', 'city': 'Hillmouth', 'state': 'MN', 'zipcode': '56474', 'default': True}]",62,M,energy_isotonic_beers
4293,user4293,john.phillips@example.com,John,Phillips,"[{'first_name': 'John', 'last_name': 'Phillips', 'address1': '308 Kristin Meadows', 'address2': '', 'country': 'US', 'city': 'Fordton', 'state': 'OH', 'zipcode': '45321', 'default': True}]",62,M,waters_juices_other
4391,user4391,heather.valentine@example.com,Heather,Valentine,"[{'first_name': 'Heather', 'last_name': 'Valentine', 'address1': '95429 Cruz Viaduct Apt. 283', 'address2': '', 'country': 'US', 'city': 'East George', 'state': 'AL', 'zipcode': '35008', 'default': True}]",62,F,waters_juices_other
4603,user4603,jill.nichols@example.com,Jill,Nichols,"[{'first_name': 'Jill', 'last_name': 'Nichols', 'address1': '2721 Caroline Rapid', 'address2': '', 'country': 'US', 'city': 'Jamiebury', 'state': 'MA', 'zipcode': '01974', 'default': True}]",62,F,waters_juices_other
4820,user4820,anthony.mcdonald@example.com,Anthony,Mcdonald,"[{'first_name': 'Anthony', 'last_name': 'Mcdonald', 'address1': '82898 Madden Mission', 'address2': '', 'country': 'US', 'city': 'Port Lisa', 'state': 'MA', 'zipcode': '01277', 'default': True}]",62,M,spirits_beers_sparkling
5002,user5002,elizabeth.glover@example.com,Elizabeth,Glover,"[{'first_name': 'Elizabeth', 'last_name': 'Glover', 'address1': '8267 Diane Lodge Suite 842', 'address2': '', 'country': 'US', 'city': 'Drakefort', 'state': 'NM', 'zipcode': '87338', 'default': True}]",62,F,waters_juices_other
5331,user5331,kara.whitehead@example.com,Kara,Whitehead,"[{'first_name': 'Kara', 'last_name': 'Whitehead', 'address1': '290 Grant Shoals Apt. 240', 'address2': '', 'country': 'US', 'city': 'West Marcland', 'state': 'KY', 'zipcode': '41694', 'default': True}]",62,F,juices_waters_sparkling
190,user190,angela.little@example.com,Angela,Little,"[{'first_name': 'Angela', 'last_name': 'Little', 'address1': '57761 Franklin Roads', 'address2': '', 'country': 'US', 'city': 'North Lynnborough', 'state': 'SC', 'zipcode': '29440', 'default': True}]",63,F,other_waters_sparkling
390,user390,jeffrey.davis@example.com,Jeffrey,Davis,"[{'first_name': 'Jeffrey', 'last_name': 'Davis', 'address1': '994 Johnson Turnpike Suite 911', 'address2': '', 'country': 'US', 'city': 'Madelinemouth', 'state': 'FL', 'zipcode': '34974', 'default': True}]",63,M,spirits_beers_sparkling
476,user476,melissa.wong@example.com,Melissa,Wong,"[{'first_name': 'Melissa', 'last_name': 'Wong', 'address1': '69319 Payne Orchard', 'address2': '', 'country': 'US', 'city': 'Amandaburgh', 'state': 'OH', 'zipcode': '44601', 'default': True}]",63,F,energy_isotonic_beers
636,user636,diana.gibson@example.com,Diana,Gibson,"[{'first_name': 'Diana', 'last_name': 'Gibson', 'address1': '8674 Andrea Groves Suite 234', 'address2': '', 'country': 'US', 'city': 'Michelleborough', 'state': 'KY', 'zipcode': '40877', 'default': True}]",63,F,juices_waters_sparkling
759,user759,ronnie.booth@example.com,Ronnie,Booth,"[{'first_name': 'Ronnie', 'last_name': 'Booth', 'address1': '0488 Kelley Landing Apt. 794', 'address2': '', 'country': 'US', 'city': 'Brianland', 'state': 'HI', 'zipcode': '96822', 'default': True}]",63,M,spirits_beers_sparkling
950,user950,lisa.robinson@example.com,Lisa,Robinson,"[{'first_name': 'Lisa', 'last_name': 'Robinson', 'address1': '6555 Dawn Drive Suite 898', 'address2': '', 'country': 'US', 'city': 'Lake Marcus', 'state': 'NE', 'zipcode': '68040', 'default': True}]",63,F,waters_juices_other
996,user996,audrey.patterson@example.com,Audrey,Patterson,"[{'first_name': 'Audrey', 'last_name': 'Patterson', 'address1': '370 Sanders Crossing', 'address2': '', 'country': 'US', 'city': 'New Lauren', 'state': 'PA', 'zipcode': '18996', 'default': True}]",63,F,juices_waters_sparkling
1379,user1379,maxwell.jones@example.com,Maxwell,Jones,"[{'first_name': 'Maxwell', 'last_name': 'Jones', 'address1': '832 Mclean Curve Apt. 538', 'address2': '', 'country': 'US', 'city': 'Maureenville', 'state': 'MS', 'zipcode': '39005', 'default': True}]",63,M,spirits_beers_sparkling
1764,user1764,vanessa.gutierrez@example.com,Vanessa,Gutierrez,"[{'first_name': 'Vanessa', 'last_name': 'Gutierrez', 'address1': '8499 Catherine Curve', 'address2': '', 'country': 'US', 'city': 'Lake Alexander', 'state': 'NE', 'zipcode': '68093', 'default': True}]",63,F,waters_juices_other
1808,user1808,michael.olsen@example.com,Michael,Olsen,"[{'first_name': 'Michael', 'last_name': 'Olsen', 'address1': '0790 Graham Viaduct Apt. 600', 'address2': '', 'country': 'US', 'city': 'Davistown', 'state': 'WV', 'zipcode': '26007', 'default': True}]",63,M,isotonic_spirits_waters
1845,user1845,jonathan.garcia@example.com,Jonathan,Garcia,"[{'first_name': 'Jonathan', 'last_name': 'Garcia', 'address1': '75638 Fox Isle', 'address2': '', 'country': 'US', 'city': 'West Scott', 'state': 'RI', 'zipcode': '02832', 'default': True}]",63,M,isotonic_waters_other
1938,user1938,kimberly.meyer@example.com,Kimberly,Meyer,"[{'first_name': 'Kimberly', 'last_name': 'Meyer', 'address1': '57817 Catherine Lodge', 'address2': '', 'country': 'US', 'city': 'North Franciscoview', 'state': 'IN', 'zipcode': '47583', 'default': True}]",63,F,other_waters_sparkling
2196,user2196,chris.castro@example.com,Chris,Castro,"[{'first_name': 'Chris', 'last_name': 'Castro', 'address1': '79261 Scott Lock Suite 188', 'address2': '', 'country': 'US', 'city': 'North Coreyhaven', 'state': 'OR', 'zipcode': '97437', 'default': True}]",63,M,spirits_beers_sparkling
2215,user2215,rebecca.tyler@example.com,Rebecca,Tyler,"[{'first_name': 'Rebecca', 'last_name': 'Tyler', 'address1': '136 Arellano Fields', 'address2': '', 'country': 'US', 'city': 'Haydenton', 'state': 'KY', 'zipcode': '40896', 'default': True}]",63,F,spirits_beers_sparkling
2829,user2829,amanda.bowen@example.com,Amanda,Bowen,"[{'first_name': 'Amanda', 'last_name': 'Bowen', 'address1': '98260 Lisa Expressway', 'address2': '', 'country': 'US', 'city': 'New Charlesmouth', 'state': 'SD', 'zipcode': '57374', 'default': True}]",63,F,sparkling_waters_other
3018,user3018,stacy.wilkinson@example.com,Stacy,Wilkinson,"[{'first_name': 'Stacy', 'last_name': 'Wilkinson', 'address1': '94548 Michele Drives', 'address2': '', 'country': 'US', 'city': 'North Hannah', 'state': 'MD', 'zipcode': '20331', 'default': True}]",63,F,waters_juices_other
3050,user3050,kathleen.cooley@example.com,Kathleen,Cooley,"[{'first_name': 'Kathleen', 'last_name': 'Cooley', 'address1': '7176 Kim Fields Apt. 733', 'address2': '', 'country': 'US', 'city': 'Kayleeville', 'state': 'VA', 'zipcode': '20041', 'default': True}]",63,F,other_waters_sparkling
3131,user3131,charles.brown@example.com,Charles,Brown,"[{'first_name': 'Charles', 'last_name': 'Brown', 'address1': '93960 Larry Fork Suite 467', 'address2': '', 'country': 'US', 'city': 'Fordtown', 'state': 'VA', 'zipcode': '20040', 'default': True}]",63,M,other_waters_sparkling
3551,user3551,james.winters@example.com,James,Winters,"[{'first_name': 'James', 'last_name': 'Winters', 'address1': '76562 Kevin Trail Apt. 628', 'address2': '', 'country': 'US', 'city': 'Kellyville', 'state': 'FL', 'zipcode': '33723', 'default': True}]",63,M,other_waters_sparkling
4685,user4685,michael.palmer@example.com,Michael,Palmer,"[{'first_name': 'Michael', 'last_name': 'Palmer', 'address1': '3219 Craig Dam', 'address2': '', 'country': 'US', 'city': 'North Stephanieside', 'state': 'VA', 'zipcode': '20041', 'default': True}]",63,M,isotonic_waters_other
5027,user5027,miranda.butler@example.com,Miranda,Butler,"[{'first_name': 'Miranda', 'last_name': 'Butler', 'address1': '49716 Mckinney Mountains Suite 031', 'address2': '', 'country': 'US', 'city': 'Medinafurt', 'state': 'OH', 'zipcode': '44621', 'default': True}]",63,F,other_waters_sparkling
5124,user5124,andrew.cortez@example.com,Andrew,Cortez,"[{'first_name': 'Andrew', 'last_name': 'Cortez', 'address1': '944 Moody Course', 'address2': '', 'country': 'US', 'city': 'South Johnburgh', 'state': 'AK', 'zipcode': '99758', 'default': True}]",63,M,energy_isotonic_beers
5182,user5182,emily.petersen@example.com,Emily,Petersen,"[{'first_name': 'Emily', 'last_name': 'Petersen', 'address1': '3047 Martin Inlet', 'address2': '', 'country': 'US', 'city': 'Port Joshua', 'state': 'KY', 'zipcode': '42261', 'default': True}]",63,F,sparkling_waters_other
5186,user5186,amber.noble@example.com,Amber,Noble,"[{'first_name': 'Amber', 'last_name': 'Noble', 'address1': '699 Nelson Curve', 'address2': '', 'country': 'US', 'city': 'West Angelahaven', 'state': 'UT', 'zipcode': '84067', 'default': True}]",63,F,energy_isotonic_beers
5216,user5216,daniel.mahoney@example.com,Daniel,Mahoney,"[{'first_name': 'Daniel', 'last_name': 'Mahoney', 'address1': '36195 John Points', 'address2': '', 'country': 'US', 'city': 'Jennifermouth', 'state': 'LA', 'zipcode': '70366', 'default': True}]",63,M,energy_isotonic_beers
287,user287,david.johnson@example.com,David,Johnson,"[{'first_name': 'David', 'last_name': 'Johnson', 'address1': '8363 Patrick Plain Apt. 364', 'address2': '', 'country': 'US', 'city': 'Mcbrideview', 'state': 'ME', 'zipcode': '04406', 'default': True}]",64,M,sparkling_waters_other
685,user685,aaron.williams@example.com,Aaron,Williams,"[{'first_name': 'Aaron', 'last_name': 'Williams', 'address1': '7466 Reid Glen', 'address2': '', 'country': 'US', 'city': 'New David', 'state': 'FL', 'zipcode': '33203', 'default': True}]",64,M,juices_waters_sparkling
1177,user1177,mary.foster@example.com,Mary,Foster,"[{'first_name': 'Mary', 'last_name': 'Foster', 'address1': '6940 Smith Villages Apt. 477', 'address2': '', 'country': 'US', 'city': 'Lake Laurachester', 'state': 'CA', 'zipcode': '93735', 'default': True}]",64,F,juices_waters_sparkling
1257,user1257,alexander.oconnor@example.com,Alexander,Oconnor,"[{'first_name': 'Alexander', 'last_name': 'Oconnor', 'address1': '0603 Craig Way Apt. 509', 'address2': '', 'country': 'US', 'city': 'Woodchester', 'state': 'MT', 'zipcode': '59703', 'default': True}]",64,M,sparkling_waters_other
1390,user1390,matthew.craig@example.com,Matthew,Craig,"[{'first_name': 'Matthew', 'last_name': 'Craig', 'address1': '78836 Cheyenne Brook Suite 861', 'address2': '', 'country': 'US', 'city': 'Lake Toddfort', 'state': 'PA', 'zipcode': '16039', 'default': True}]",64,M,waters_juices_other
2121,user2121,lisa.johnson@example.com,Lisa,Johnson,"[{'first_name': 'Lisa', 'last_name': 'Johnson', 'address1': '013 Estes Drive', 'address2': '', 'country': 'US', 'city': 'Lake Heatherberg', 'state': 'FL', 'zipcode': '32094', 'default': True}]",64,F,sparkling_waters_other
2665,user2665,james.moore@example.com,James,Moore,"[{'first_name': 'James', 'last_name': 'Moore', 'address1': '7195 Ferguson Locks', 'address2': '', 'country': 'US', 'city': 'Acostatown', 'state': 'KS', 'zipcode': '67895', 'default': True}]",64,M,energy_isotonic_beers
2692,user2692,brandon.ho@example.com,Brandon,Ho,"[{'first_name': 'Brandon', 'last_name': 'Ho', 'address1': '32336 Brandon Drive', 'address2': '', 'country': 'US', 'city': 'Wilsonborough', 'state': 'NY', 'zipcode': '14556', 'default': True}]",64,M,waters_juices_other
2712,user2712,andrea.chavez@example.com,Andrea,Chavez,"[{'first_name': 'Andrea', 'last_name': 'Chavez', 'address1': '5358 Vaughn Route', 'address2': '', 'country': 'US', 'city': 'North Nicole', 'state': 'WA', 'zipcode': '99016', 'default': True}]",64,F,spirits_beers_sparkling
3489,user3489,peggy.jones@example.com,Peggy,Jones,"[{'first_name': 'Peggy', 'last_name': 'Jones', 'address1': '0206 Anthony Forge', 'address2': '', 'country': 'US', 'city': 'Anthonystad', 'state': 'AZ', 'zipcode': '86341', 'default': True}]",64,F,juices_waters_sparkling
3692,user3692,rebecca.salazar@example.com,Rebecca,Salazar,"[{'first_name': 'Rebecca', 'last_name': 'Salazar', 'address1': '351 Kenneth Highway Apt. 721', 'address2': '', 'country': 'US', 'city': 'South Robertshire', 'state': 'FL', 'zipcode': '32843', 'default': True}]",64,F,isotonic_spirits_waters
4392,user4392,megan.todd@example.com,Megan,Todd,"[{'first_name': 'Megan', 'last_name': 'Todd', 'address1': '5120 Montes Cliff Suite 172', 'address2': '', 'country': 'US', 'city': 'Michaelburgh', 'state': 'AL', 'zipcode': '36656', 'default': True}]",64,F,waters_juices_other
4475,user4475,cameron.ross@example.com,Cameron,Ross,"[{'first_name': 'Cameron', 'last_name': 'Ross', 'address1': '347 Young Lodge', 'address2': '', 'country': 'US', 'city': 'East Annette', 'state': 'HI', 'zipcode': '96895', 'default': True}]",64,M,isotonic_spirits_waters
5544,user5544,daniel.anderson@example.com,Daniel,Anderson,"[{'first_name': 'Daniel', 'last_name': 'Anderson', 'address1': '80920 Justin Plaza Apt. 435', 'address2': '', 'country': 'US', 'city': 'East Louis', 'state': 'ME', 'zipcode': '04582', 'default': True}]",64,M,energy_isotonic_beers
5755,user5755,wendy.scott@example.com,Wendy,Scott,"[{'first_name': 'Wendy', 'last_name': 'Scott', 'address1': '360 Cook Points', 'address2': '', 'country': 'US', 'city': 'North Mark', 'state': 'KS', 'zipcode': '66476', 'default': True}]",64,F,isotonic_spirits_waters
5993,user5993,leah.simon@example.com,Leah,Simon,"[{'first_name': 'Leah', 'last_name': 'Simon', 'address1': '0231 Mary Corners Suite 958', 'address2': '', 'country': 'US', 'city': 'West Angelaborough', 'state': 'MD', 'zipcode': '20331', 'default': True}]",64,F,energy_isotonic_beers
414,user414,jamie.tyler@example.com,Jamie,Tyler,"[{'first_name': 'Jamie', 'last_name': 'Tyler', 'address1': '2847 Amber Oval Suite 747', 'address2': '', 'country': 'US', 'city': 'Leebury', 'state': 'NJ', 'zipcode': '07717', 'default': True}]",65,M,juices_waters_sparkling
842,user842,christina.stanton@example.com,Christina,Stanton,"[{'first_name': 'Christina', 'last_name': 'Stanton', 'address1': '3757 Richard Point Suite 457', 'address2': '', 'country': 'US', 'city': 'West Mckenzie', 'state': 'CA', 'zipcode': '94315', 'default': True}]",65,F,energy_isotonic_beers
883,user883,sean.mathis@example.com,Sean,Mathis,"[{'first_name': 'Sean', 'last_name': 'Mathis', 'address1': '07241 Christina Ridge', 'address2': '', 'country': 'US', 'city': 'Port Kaylaton', 'state': 'RI', 'zipcode': '02802', 'default': True}]",65,M,spirits_beers_sparkling
954,user954,antonio.morales@example.com,Antonio,Morales,"[{'first_name': 'Antonio', 'last_name': 'Morales', 'address1': '608 Stephanie Cliffs Suite 184', 'address2': '', 'country': 'US', 'city': 'Port Angelhaven', 'state': 'CA', 'zipcode': '91917', 'default': True}]",65,M,spirits_beers_sparkling
1035,user1035,veronica.santiago@example.com,Veronica,Santiago,"[{'first_name': 'Veronica', 'last_name': 'Santiago', 'address1': '3024 Stevens Ramp Suite 267', 'address2': '', 'country': 'US', 'city': 'East Claire', 'state': 'KS', 'zipcode': '66185', 'default': True}]",65,F,other_waters_sparkling
1174,user1174,susan.sullivan@example.com,Susan,Sullivan,"[{'first_name': 'Susan', 'last_name': 'Sullivan', 'address1': '33248 Sara Glen', 'address2': '', 'country': 'US', 'city': 'North Thomasstad', 'state': 'IA', 'zipcode': '50195', 'default': True}]",65,F,isotonic_spirits_waters
1590,user1590,kyle.phillips@example.com,Kyle,Phillips,"[{'first_name': 'Kyle', 'last_name': 'Phillips', 'address1': '823 Julie Stream Apt. 208', 'address2': '', 'country': 'US', 'city': 'Barberview', 'state': 'SC', 'zipcode': '29025', 'default': True}]",65,M,energy_isotonic_beers
1960,user1960,david.huerta@example.com,David,Huerta,"[{'first_name': 'David', 'last_name': 'Huerta', 'address1': '635 Luke Falls Suite 995', 'address2': '', 'country': 'US', 'city': 'East Timothy', 'state': 'SD', 'zipcode': '57732', 'default': True}]",65,M,isotonic_spirits_waters
1966,user1966,peter.smith@example.com,Peter,Smith,"[{'first_name': 'Peter', 'last_name': 'Smith', 'address1': '93030 Hernandez Heights', 'address2': '', 'country': 'US', 'city': 'Jasontown', 'state': 'CA', 'zipcode': '95990', 'default': True}]",65,M,waters_juices_other
2071,user2071,abigail.noble@example.com,Abigail,Noble,"[{'first_name': 'Abigail', 'last_name': 'Noble', 'address1': '677 Gallegos Parkways', 'address2': '', 'country': 'US', 'city': 'New Robert', 'state': 'OH', 'zipcode': '44787', 'default': True}]",65,F,sparkling_waters_other
2214,user2214,margaret.cohen@example.com,Margaret,Cohen,"[{'first_name': 'Margaret', 'last_name': 'Cohen', 'address1': '309 Adrienne Expressway Suite 742', 'address2': '', 'country': 'US', 'city': 'Meganview', 'state': 'VT', 'zipcode': '05111', 'default': True}]",65,F,waters_juices_other
2561,user2561,tamara.alvarado@example.com,Tamara,Alvarado,"[{'first_name': 'Tamara', 'last_name': 'Alvarado', 'address1': '5810 Tina Falls', 'address2': '', 'country': 'US', 'city': 'West Jenniferton', 'state': 'MD', 'zipcode': '20331', 'default': True}]",65,F,energy_isotonic_beers
2600,user2600,tami.thompson@example.com,Tami,Thompson,"[{'first_name': 'Tami', 'last_name': 'Thompson', 'address1': '990 Erin Mission', 'address2': '', 'country': 'US', 'city': 'Jackchester', 'state': 'OK', 'zipcode': '73188', 'default': True}]",65,F,other_waters_sparkling
2765,user2765,christina.duran@example.com,Christina,Duran,"[{'first_name': 'Christina', 'last_name': 'Duran', 'address1': '82320 Kristin Highway', 'address2': '', 'country': 'US', 'city': 'South Jamie', 'state': 'MD', 'zipcode': '20331', 'default': True}]",65,F,energy_isotonic_beers
3169,user3169,kerri.ali@example.com,Kerri,Ali,"[{'first_name': 'Kerri', 'last_name': 'Ali', 'address1': '3286 Allen Valley Apt. 277', 'address2': '', 'country': 'US', 'city': 'Stephensfort', 'state': 'ID', 'zipcode': '83705', 'default': True}]",65,F,other_waters_sparkling
3381,user3381,christopher.lewis@example.com,Christopher,Lewis,"[{'first_name': 'Christopher', 'last_name': 'Lewis', 'address1': '98300 Paul Rue', 'address2': '', 'country': 'US', 'city': 'West Jason', 'state': 'MI', 'zipcode': '48594', 'default': True}]",65,M,other_waters_sparkling
3728,user3728,todd.spencer@example.com,Todd,Spencer,"[{'first_name': 'Todd', 'last_name': 'Spencer', 'address1': '616 Moore Radial', 'address2': '', 'country': 'US', 'city': 'East Mary', 'state': 'CA', 'zipcode': '90699', 'default': True}]",65,M,energy_isotonic_beers
3825,user3825,angela.kelly@example.com,Angela,Kelly,"[{'first_name': 'Angela', 'last_name': 'Kelly', 'address1': '270 Derek Squares Apt. 083', 'address2': '', 'country': 'US', 'city': 'North Andreaville', 'state': 'FL', 'zipcode': '33486', 'default': True}]",65,F,energy_isotonic_beers
4845,user4845,patricia.hayden@example.com,Patricia,Hayden,"[{'first_name': 'Patricia', 'last_name': 'Hayden', 'address1': '598 Gomez Falls Suite 382', 'address2': '', 'country': 'US', 'city': 'East Christopherberg', 'state': 'DE', 'zipcode': '19756', 'default': True}]",65,F,juices_waters_sparkling
4988,user4988,corey.pratt@example.com,Corey,Pratt,"[{'first_name': 'Corey', 'last_name': 'Pratt', 'address1': '1950 Gibson Isle', 'address2': '', 'country': 'US', 'city': 'Port Caseyport', 'state': 'AR', 'zipcode': '72818', 'default': True}]",65,M,juices_waters_sparkling
5159,user5159,dennis.munoz@example.com,Dennis,Munoz,"[{'first_name': 'Dennis', 'last_name': 'Munoz', 'address1': '31084 Jennifer Court Suite 195', 'address2': '', 'country': 'US', 'city': 'Martinstad', 'state': 'DE', 'zipcode': '19862', 'default': True}]",65,M,other_waters_sparkling
5500,user5500,daniel.christensen@example.com,Daniel,Christensen,"[{'first_name': 'Daniel', 'last_name': 'Christensen', 'address1': '38040 Bryant Locks Apt. 129', 'address2': '', 'country': 'US', 'city': 'New Johnland', 'state': 'FL', 'zipcode': '33941', 'default': True}]",65,M,energy_isotonic_beers
5533,user5533,amanda.jackson@example.com,Amanda,Jackson,"[{'first_name': 'Amanda', 'last_name': 'Jackson', 'address1': '91489 Stephens Land Suite 600', 'address2': '', 'country': 'US', 'city': 'Stephaniefort', 'state': 'WI', 'zipcode': '53033', 'default': True}]",65,F,sparkling_waters_other
5783,user5783,sara.black@example.com,Sara,Black,"[{'first_name': 'Sara', 'last_name': 'Black', 'address1': '5603 Tucker Forest Apt. 945', 'address2': '', 'country': 'US', 'city': 'North Meghanville', 'state': 'NY', 'zipcode': '12162', 'default': True}]",65,F,sparkling_waters_other
586,user586,amy.padilla@example.com,Amy,Padilla,"[{'first_name': 'Amy', 'last_name': 'Padilla', 'address1': '06565 Shannon Squares', 'address2': '', 'country': 'US', 'city': 'Port Connie', 'state': 'DC', 'zipcode': '20011', 'default': True}]",66,F,isotonic_spirits_waters
619,user619,seth.neal@example.com,Seth,Neal,"[{'first_name': 'Seth', 'last_name': 'Neal', 'address1': '85599 Michael Stravenue', 'address2': '', 'country': 'US', 'city': 'South Joshuastad', 'state': 'NE', 'zipcode': '68031', 'default': True}]",66,M,isotonic_spirits_waters
1129,user1129,ann.bennett@example.com,Ann,Bennett,"[{'first_name': 'Ann', 'last_name': 'Bennett', 'address1': '22975 Susan Port', 'address2': '', 'country': 'US', 'city': 'Meganberg', 'state': 'LA', 'zipcode': '70915', 'default': True}]",66,F,isotonic_waters_other
1862,user1862,jamie.weaver@example.com,Jamie,Weaver,"[{'first_name': 'Jamie', 'last_name': 'Weaver', 'address1': '694 Hodges Extension Suite 780', 'address2': '', 'country': 'US', 'city': 'North Christinaborough', 'state': 'CO', 'zipcode': '80503', 'default': True}]",66,F,isotonic_spirits_waters
1916,user1916,beth.harris@example.com,Beth,Harris,"[{'first_name': 'Beth', 'last_name': 'Harris', 'address1': '532 Turner Greens', 'address2': '', 'country': 'US', 'city': 'South Annhaven', 'state': 'FL', 'zipcode': '32860', 'default': True}]",66,F,juices_waters_sparkling
2186,user2186,cathy.hall@example.com,Cathy,Hall,"[{'first_name': 'Cathy', 'last_name': 'Hall', 'address1': '20586 Melissa Island', 'address2': '', 'country': 'US', 'city': 'Conleyborough', 'state': 'OH', 'zipcode': '44039', 'default': True}]",66,F,spirits_beers_sparkling
2690,user2690,joseph.holland@example.com,Joseph,Holland,"[{'first_name': 'Joseph', 'last_name': 'Holland', 'address1': '89007 Raymond Track', 'address2': '', 'country': 'US', 'city': 'Franciscoshire', 'state': 'NJ', 'zipcode': '08945', 'default': True}]",66,M,other_waters_sparkling
